offense_id,rpt_date,occur_date,occur_day,occur_day_num,occur_time,poss_date,poss_time,beat,zone,location,ibr_code,UC2_Literal,neighborhood,npu,lat,long
220701955,3/12/2022,3/11/2022,Friday,6,21:56,3/12/2022,00:00,508,5,"104 LUCKIE ST NW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.757495,-84.389912
220702048,3/12/2022,3/11/2022,Friday,6,22:56,3/12/2022,00:23,512,5,"225 PEACHTREE ST SW
ATLANTA, GA 30303
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.748369,-84.39512
220702055,3/12/2022,3/11/2022,Friday,6,21:00,3/12/2022,23:00,414,4,"3670 CAMP CREEK PKWY SW
ATL, GA 30331
UNITED STATES",23F,LARCENY-FROM VEHICLE,Princeton Lakes,P,33.655001,-84.508591
220702084,3/12/2022,3/11/2022,Friday,6,20:00,3/11/2022,23:30,602,6,"299 N HIGHLAND AVE NE
ATLANTA, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Inman Park,N,33.761963,-84.358541
220702086,3/12/2022,3/11/2022,Friday,6,22:50,3/11/2022,23:20,101,1,"866 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,Atlanta University Center,T,33.754673,-84.415987
220702098,3/12/2022,3/11/2022,Friday,6,18:00,3/11/2022,22:00,211,2,"764 MIAMI CIR NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,33.831697,-84.362249
220710036,3/12/2022,3/11/2022,Friday,6,05:30,3/12/2022,00:10,313,3,"3499 VILLA CIR SE
ATL, GA 30354
UNITED STATES",220,BURGLARY,Blair Villa/Poole Creek,Z,33.658697,-84.379547
220710059,3/12/2022,3/11/2022,Friday,6,23:00,3/12/2022,00:45,604,6,"333 AUBURN AVE NE
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sweet Auburn,M,33.755257,-84.376897
220710090,3/12/2022,3/11/2022,Friday,6,00:00,3/12/2022,01:10,510,5,"21 ELLIS ST NE
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.758353,-84.387101
220710297,3/12/2022,3/12/2022,Saturday,7,02:53,3/12/2022,03:25,212,2,"269 ARMOUR DR NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,NA,E,33.812011,-84.378565
220710432,3/12/2022,3/12/2022,Saturday,7,00:30,3/12/2022,04:11,510,5,"17 JESSE HILL JR DR NE
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.75486,-84.379979
220710684,3/12/2022,3/11/2022,Friday,6,18:00,3/12/2022,09:25,508,5,"111 CONE ST NW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.757979,-84.389687
220710685,3/12/2022,3/12/2022,Saturday,7,08:16,3/12/2022,08:45,405,4,"3050 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30311
UNITED STATES",23C,LARCENY-NON VEHICLE,Harland Terrace,I,33.751137,-84.48612
220710689,3/12/2022,3/12/2022,Saturday,7,08:30,3/12/2022,09:17,304,3,"600 MARTIN ST SE
ATL, GA 30312
UNITED STATES",23H,LARCENY-NON VEHICLE,Summerhill,V,33.738249,-84.383948
220710763,3/12/2022,3/11/2022,Friday,6,08:00,3/12/2022,07:30,307,3,"1992 COMPTON DR SE
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lakewood Heights,Y,33.699817,-84.382438
220710792,3/12/2022,3/12/2022,Saturday,7,09:00,3/12/2022,10:42,104,1,"194 HOLDERNESS ST SW
ATL, GA 30314
UNITED STATES",23G,LARCENY-FROM VEHICLE,Ashview Heights,T,33.749468,-84.4263
220710819,3/12/2022,3/12/2022,Saturday,7,09:58,3/12/2022,10:10,509,5,"235 PEACHTREE ST NE
ATL, GA 30303
UNITED STATES",23C,LARCENY-NON VEHICLE,Downtown,M,33.760439,-84.387024
220710840,3/12/2022,3/12/2022,Saturday,7,11:55,3/12/2022,11:55,503,5,"1000 JUNIPER ST NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.782045,-84.382509
220710850,3/12/2022,3/12/2022,Saturday,7,00:00,3/12/2022,10:18,509,5,"60 ANDREW YOUNG INTERNA BLVD NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.759907,-84.385217
220710934,3/12/2022,3/11/2022,Friday,6,18:30,3/12/2022,11:10,607,6,"808 MCDONOUGH BLVD SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Benteen Park,W,33.709827,-84.360177
220710939,3/12/2022,3/12/2022,Saturday,7,11:00,3/12/2022,11:58,104,1,"1536 MARTIN L KING JR DR SW
ATL, GA 30314
UNITED STATES",23G,LARCENY-FROM VEHICLE,Mozley Park,K,33.752647,-84.437654
220710945,3/12/2022,9/14/2021,Tuesday,3,17:30,3/12/2022,12:55,307,3,"1805 JONESBORO RD SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Lakewood Heights,Y,33.704712,-84.378853
220710995,3/12/2022,3/12/2022,Saturday,7,12:10,3/12/2022,12:54,401,4,"895 RALPH D ABERNATHY BLVD SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,West End,T,33.739798,-84.417511
220711009,3/12/2022,3/12/2022,Saturday,7,00:30,3/12/2022,02:30,208,2,"3196 MATHIESON DR NE
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Buckhead Forest,B,33.842357,-84.377508
220711021,3/12/2022,3/11/2022,Friday,6,22:16,3/12/2022,15:34,601,6,"989 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",23H,LARCENY-NON VEHICLE,Virginia Highland,F,33.781505,-84.353677
220711046,3/12/2022,3/12/2022,Saturday,7,12:30,3/12/2022,12:45,403,4,"1104 OAKLAND DR SW
ATLANTA, GA 30310
UNITED STATES",240,AUTO THEFT,Oakland City,S,33.724837,-84.427133
220711055,3/12/2022,3/11/2022,Friday,6,20:00,3/12/2022,13:00,508,5,"275 BAKER ST NW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.762056,-84.395677
220711065,3/12/2022,3/12/2022,Saturday,7,13:04,3/12/2022,14:43,505,5,"144 PONCE DE LEON AVE NE
ATL, GA 30308
UNITED STATES",23D,LARCENY-NON VEHICLE,Midtown,E,33.772603,-84.382473
220711088,3/12/2022,3/1/2022,Tuesday,3,21:00,3/12/2022,13:00,609,6,"49 MONTGOMERY ST NE
ADK, GA 30307
UNITED STATES",220,BURGLARY,Edgewood,O,33.75491,-84.339536
220711161,3/13/2022,3/12/2022,Saturday,7,14:15,3/12/2022,14:20,103,1,"1133 HUFF RD NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Blandtown,D,33.789776,-84.425568
220711208,3/12/2022,3/12/2022,Saturday,7,14:56,3/12/2022,15:57,405,4,"2456 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Harland Terrace,I,33.751647,-84.467899
220711233,3/15/2022,3/12/2022,Saturday,7,00:00,NA,NA,501,5,"1085 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Home Park,E,33.784551,-84.41142
220711249,3/12/2022,3/12/2022,Saturday,7,15:20,3/12/2022,15:35,506,5,"649 JOSEPH E LOWERY BLVD NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,English Avenue,L,33.772475,-84.416845
220711255,3/12/2022,3/7/2022,Monday,2,00:00,3/7/2022,00:00,307,3,"HWY 166/LAKEWOOD AVE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Lakewood Heights,Y,33.699911,-84.394468
220711289,3/12/2022,3/12/2022,Saturday,7,15:45,3/12/2022,15:55,109,1,"2615 DONALD LEE HOLLOWELL PKWY NW
ATL, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Center Hill,J,33.776199,-84.472359
220711298,3/12/2022,3/12/2022,Saturday,7,10:00,3/12/2022,16:00,104,1,"150 RACINE ST SW
ATL, GA 30314
UNITED STATES",220,BURGLARY,Mozley Park,K,33.751143,-84.441011
220711306,3/12/2022,3/12/2022,Saturday,7,15:54,3/12/2022,16:10,313,3,"1000 S RIVER INDUSTRIAL BLVD SE
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Rebel Valley Forest,Z,33.684079,-84.357314
220711312,3/12/2022,3/12/2022,Saturday,7,16:03,3/12/2022,16:10,112,1,"234 E SIMON TER NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Collier Heights,I,33.761296,-84.474884
220711324,3/12/2022,3/12/2022,Saturday,7,14:00,3/12/2022,16:00,602,6,"240 N HIGHLAND AVE NE
ATL, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Inman Park,N,33.761914,-84.360387
220711342,3/12/2022,3/12/2022,Saturday,7,16:05,3/12/2022,16:30,509,5,"265 PEACHTREE CENTER AVE NE
ATL, GA 30303
UNITED STATES",240,AUTO THEFT,Downtown,M,33.761582,-84.384955
220711406,3/12/2022,3/12/2022,Saturday,7,16:20,3/12/2022,16:50,604,6,"349 DECATUR ST SE
ATLANTA, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sweet Auburn,M,33.749655,-84.378983
220711415,3/12/2022,3/12/2022,Saturday,7,14:00,3/12/2022,16:54,503,5,"41 10TH ST NE
ATLANTA, GA 30309
UNITED STATES",13A,AGG ASSAULT,Midtown,E,33.781249,-84.386631
220711526,3/12/2022,3/12/2022,Saturday,7,20:42,3/12/2022,20:42,508,5,"150 WALTON ST NW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.758115,-84.392923
220711582,3/12/2022,3/12/2022,Saturday,7,16:30,3/12/2022,16:35,103,1,"1133 HUFF RD NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Blandtown,D,33.789776,-84.425568
220711651,3/12/2022,3/12/2022,Saturday,7,19:19,3/12/2022,20:44,604,6,"340 BOULEVARD NE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.763588,-84.372352
220711689,3/13/2022,3/12/2022,Saturday,7,19:30,3/12/2022,19:36,110,1,"1033 HOLLYWOOD RD NW
ATL, GA 30318
UNITED STATES",09A,HOMICIDE,Almond Park,G,33.783683,-84.458754
220711694,3/12/2022,3/12/2022,Saturday,7,17:00,3/12/2022,19:40,507,5,"131 WALKER ST SW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.750788,-84.400674
220711731,3/12/2022,3/12/2022,Saturday,7,20:00,3/12/2022,20:07,208,2,"3440 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",120,ROBBERY,North Buckhead,B,33.851861,-84.36225
220711780,3/12/2022,3/12/2022,Saturday,7,20:30,3/12/2022,21:30,103,1,"1176 OLD CHATTAHOOCHEE AVE NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Blandtown,D,33.800282,-84.42575
220711861,3/13/2022,3/7/2022,Monday,2,15:00,3/12/2022,21:30,505,5,"691 JUNIPER ST NE
ATLANTA, GA 30308
UNITED STATES",23D,LARCENY-NON VEHICLE,Midtown,E,33.773425,-84.382913
220711865,3/12/2022,3/12/2022,Saturday,7,21:20,3/12/2022,21:25,414,4,"3780 PRINCETON LAKES PKWY SW
ATL, GA 30331
UNITED STATES",240,AUTO THEFT,Princeton Lakes,P,33.657537,-84.511777
220711985,3/13/2022,3/12/2022,Saturday,7,17:30,3/12/2022,22:30,105,1,"1024 LENA ST NW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,Washington Park,K,33.756397,-84.421825
220712000,3/13/2022,3/12/2022,Saturday,7,18:50,3/12/2022,22:50,503,5,"1036 JUNIPER ST NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.782944,-84.382409
220712026,3/13/2022,3/12/2022,Saturday,7,23:00,3/12/2022,23:59,506,5,"479 JOSEPH E BOONE BLVD NW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.763801,-84.403489
220720005,3/13/2022,3/12/2022,Saturday,7,23:50,3/13/2022,00:01,102,1,"791 MAGNOLIA WAY NW
ATLANTA, GA 30314
UNITED STATES",13A,AGG ASSAULT,Vine City,L,33.759423,-84.413465
220720160,3/13/2022,3/13/2022,Sunday,1,00:00,3/13/2022,01:04,112,1,"1097 HARWELL RD NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Collier Heights,I,33.785199,-84.491104000000007
220720293,3/13/2022,3/12/2022,Saturday,7,23:30,3/13/2022,03:37,207,2,"700 ANTONE ST NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Berkeley Park,D,33.797257,-84.411018
220720370,3/13/2022,3/13/2022,Sunday,1,01:30,3/13/2022,04:23,510,5,"AUBURN AVE NE / JESSE HILL JR DR NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.755532,-84.380242
220720425,3/13/2022,3/13/2022,Sunday,1,04:45,3/13/2022,05:15,303,3,"634 WHITEHALL ST SW
ATL, GA 30310
UNITED STATES",120,ROBBERY,Adair Park,V,33.741794,-84.408437
220720501,3/13/2022,3/13/2022,Sunday,1,03:00,3/13/2022,08:12,313,3,"333 TRIUMPH CIR SE
ATL, GA 30354
UNITED STATES",240,AUTO THEFT,Blair Villa/Poole Creek,Z,33.660989,-84.379405
220720530,3/13/2022,3/8/2022,Tuesday,3,15:00,3/8/2022,23:00,209,2,"3802 ROSWELL RD NE
ATLANTA, GA 30342
UNITED STATES",240,AUTO THEFT,East Chastain Park,B,33.858326,-84.381144
220720563,3/13/2022,3/12/2022,Saturday,7,21:00,3/13/2022,01:30,503,5,"48 13TH ST NE
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.785882,-84.385965
220720573,3/13/2022,3/12/2022,Saturday,7,08:30,3/12/2022,17:30,501,5,"1000 NORTHSIDE DR NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.781957,-84.40835
220720594,3/13/2022,3/13/2022,Sunday,1,07:00,3/13/2022,08:51,603,6,"400 MERRITTS AVE NE
ATL, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Old Fourth Ward,M,33.768977,-84.376192
220720602,3/13/2022,3/10/2022,Thursday,5,08:00,3/13/2022,09:31,303,3,"490 GLENN ST SW
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Mechanicsville,V,33.738014,-84.402678
220720646,3/13/2022,3/12/2022,Saturday,7,20:00,3/13/2022,10:00,205,2,"1950 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Wildwood (NPU-C),C,33.808757,-84.413844
220720666,3/13/2022,3/13/2022,Sunday,1,10:37,3/13/2022,11:35,304,3,"915 HANK AARON DR SW
ATLANTA, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,Peoplestown,V,33.72965,-84.388284
220720678,3/13/2022,3/13/2022,Sunday,1,10:30,3/13/2022,10:41,307,3,"2050 MEADOR AVE SE
ATLANTA, GA 30315
UNITED STATES",220,BURGLARY,Lakewood Heights,Y,33.698243,-84.38008
220720680,3/14/2022,3/13/2022,Sunday,1,10:35,3/13/2022,10:43,506,5,"720 DONALD LEE HOLLOWELL PKWY NW
ATL, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,English Avenue,L,33.772712,-84.41074
220720681,3/13/2022,3/13/2022,Sunday,1,03:00,3/13/2022,10:25,308,3,"754 THOMASVILLE BLVD SE
ATL, GA 30315
UNITED STATES",240,AUTO THEFT,Thomasville Heights,Z,33.703005,-84.364503
220720690,3/13/2022,3/12/2022,Saturday,7,13:00,3/13/2022,10:45,509,5,"226 COURTLAND ST NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.760048,-84.384067
220720710,3/13/2022,3/13/2022,Sunday,1,03:08,3/13/2022,03:13,613,6,"1265 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,33.789234,-84.355298
220720721,3/13/2022,3/12/2022,Saturday,7,16:30,3/13/2022,12:01,201,2,"2275 MARIETTA BLVD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,NA,C,33.819792,-84.450508
220720741,3/13/2022,3/13/2022,Sunday,1,11:39,3/13/2022,13:00,410,4,"2020 CAMPBELLTON RD SW
ATL, GA 30311
UNITED STATES",120,ROBBERY,Adams Park,R,33.706548,-84.457473
220720742,3/13/2022,3/3/2022,Thursday,5,18:00,3/4/2022,12:00,403,4,"1265 LEE ST SW
ATL, GA 30310
UNITED STATES",220,BURGLARY,Oakland City,S,33.720608,-84.424557
220720742,3/13/2022,3/3/2022,Thursday,5,18:00,3/4/2022,12:00,403,4,"1265 LEE ST SW
ATL, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,Oakland City,S,33.720608,-84.424557
220720805,3/13/2022,3/12/2022,Saturday,7,18:00,3/13/2022,12:30,201,2,"2265 MARIETTA BLVD NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,NA,C,33.819209,-84.449142
220720809,3/13/2022,3/12/2022,Saturday,7,19:00,3/13/2022,13:00,602,6,"670 DEKALB AVE SE
ATL, GA 30312
UNITED STATES",23D,LARCENY-NON VEHICLE,Inman Park,N,33.753711,-84.365354
220720816,3/13/2022,3/13/2022,Sunday,1,12:55,3/13/2022,13:54,404,4,"645 CASCADE AVE SW
ATL, GA 30310
UNITED STATES",23C,LARCENY-NON VEHICLE,Westview,T,33.737864,-84.435534
220720856,3/14/2022,3/13/2022,Sunday,1,11:45,3/13/2022,13:25,503,5,"1014 JUNIPER ST NE
ATLANTA, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.782423,-84.382471
220720860,3/13/2022,3/13/2022,Sunday,1,13:00,3/13/2022,13:30,612,6,"1930 FLAT SHOALS RD SE
ADK, GA 30316
UNITED STATES",13A,AGG ASSAULT,East Atlanta,W,33.728516,-84.324928
220720873,3/13/2022,3/13/2022,Sunday,1,13:10,3/13/2022,13:20,106,1,"1222 W MARIETTA ST NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Knight Park/Howell Station,K,33.786031,-84.427349
220720910,3/13/2022,3/12/2022,Saturday,7,20:00,3/13/2022,14:00,308,3,"740 NORWOOD RD SE
ATL, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Norwood Manor,Z,33.69681,-84.365427
220720981,3/13/2022,3/13/2022,Sunday,1,15:30,NA,NA,413,4,"3910 CAMPBELLTON RD SW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,NA,P,33.691408,-84.516375
220721053,3/13/2022,3/13/2022,Sunday,1,01:00,3/13/2022,15:00,503,5,"955 SPRING ST NW
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.780835,-84.388664
220721139,3/13/2022,3/13/2022,Sunday,1,17:02,3/13/2022,17:19,202,2,"3523 NORTHSIDE PKWY NW
ATL, GA 30327
UNITED STATES",23C,LARCENY-NON VEHICLE,Randall Mill,A,33.85085,-84.430278
220721198,3/13/2022,3/13/2022,Sunday,1,17:00,3/13/2022,18:00,210,2,"3393 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279
220721255,3/13/2022,3/11/2022,Friday,6,17:00,3/13/2022,17:00,108,1,"1960 MOREHOUSE DR NW
ATL, GA 30314
UNITED STATES",240,AUTO THEFT,Dixie Hills,J,33.761658,-84.451487
220721398,3/13/2022,3/13/2022,Sunday,1,19:45,3/13/2022,19:55,202,2,"215 CHASTAIN PARK AVE NW
ATL, GA 30342
UNITED STATES",23F,LARCENY-FROM VEHICLE,Chastain Park,A,33.8752,-84.393732
220721419,3/13/2022,3/11/2022,Friday,6,14:30,3/13/2022,19:30,508,5,"111 CONE ST NW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.757979,-84.389687
220721448,3/13/2022,3/13/2022,Sunday,1,20:09,3/13/2022,20:59,608,6,"427 MORELAND AVE NE
ADK, GA 30307
UNITED STATES",23H,LARCENY-NON VEHICLE,Candler Park,N,33.765986,-84.348943
220721560,3/14/2022,3/13/2022,Sunday,1,18:30,3/14/2022,21:15,508,5,"103 LUCKIE ST NW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.757616,-84.389533
220721584,3/14/2022,3/13/2022,Sunday,1,21:31,3/14/2022,00:10,410,4,"1895 PLAZA LN SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Campbellton Road,R,33.702428,-84.453
220721593,3/14/2022,3/13/2022,Sunday,1,21:00,3/13/2022,22:00,501,5,"410 14TH ST NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.785891,-84.40047
220721644,3/13/2022,3/13/2022,Sunday,1,10:00,3/13/2022,22:25,205,2,"1962 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Wildwood (NPU-C),C,33.808256,-84.412875
220721701,3/14/2022,3/13/2022,Sunday,1,23:00,3/13/2022,22:34,407,4,"405 FAIRBURN RD SW
ATLANTA, GA 30331
UNITED STATES",240,AUTO THEFT,Wildwood (NPU-H),H,33.744593,-84.513466
220721753,3/14/2022,3/13/2022,Sunday,1,23:45,3/13/2022,23:53,305,3,"66 MOURY AVE SE
ATL, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,South Atlanta,Y,33.712504,-84.385911
220728043,3/13/2022,3/13/2022,Sunday,1,14:20,3/13/2022,14:20,706,7,"7062 SPINE RD
AIRP, GA 30337
UNITED STATES",23H,LARCENY-NON VEHICLE,NA,NA,33.640766,-84.443785
220728053,3/13/2022,3/13/2022,Sunday,1,16:46,3/13/2022,17:46,704,7,"6023 S TERMINAL PKWY
AIRP, GA 30337
UNITED STATES",240,AUTO THEFT,NA,NA,33.637998,-84.44453
220730064,3/14/2022,3/14/2022,Monday,2,00:10,3/14/2022,00:30,611,6,"202 CANDLER RD SE
ATLANTA, GA 30317
UNITED STATES",23C,LARCENY-NON VEHICLE,East Lake,O,33.747408,-84.291816
220730074,3/14/2022,3/14/2022,Monday,2,00:48,3/14/2022,01:00,501,5,"630 10TH ST NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Home Park,E,33.781424,-84.40804
220730121,3/14/2022,3/14/2022,Monday,2,01:42,3/14/2022,02:00,402,4,"1295 DONNELLY AVE SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,West End,T,33.735325,-84.429783
220730222,3/14/2022,3/14/2022,Monday,2,00:00,3/14/2022,03:20,603,6,"241 PINE ST NE
ATL, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Old Fourth Ward,M,33.767385,-84.380086
220730232,3/14/2022,3/13/2022,Sunday,1,22:00,3/14/2022,04:45,206,2,"3211 CAINS HILL PL NW
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,South Tuxedo Park,B,33.842341,-84.380034
220730253,3/14/2022,3/14/2022,Monday,2,03:49,3/14/2022,03:53,206,2,"3004 PIEDMONT RD NE
ATL, GA 30305
UNITED STATES",23H,LARCENY-NON VEHICLE,Garden Hills,B,33.836654,-84.368377
220730255,3/14/2022,3/14/2022,Monday,2,03:50,3/14/2022,04:30,402,4,"874 WESTMONT RD SW
ATLANTA, GA 30311
UNITED STATES",23F,LARCENY-FROM VEHICLE,Oakland City,S,33.731371,-84.437145
220730374,3/14/2022,3/14/2022,Monday,2,07:00,3/14/2022,07:45,208,2,"3312 PIEDMONT RD NE
ATL, GA 30305
UNITED STATES",23H,LARCENY-NON VEHICLE,Buckhead Forest,B,33.844771,-84.372584
220730379,3/14/2022,3/14/2022,Monday,2,05:00,3/14/2022,07:20,306,3,"1776 SYLVAN RD SW
ATL, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Sylvan Hills,X,33.706406,-84.418084
220730386,3/14/2022,3/9/2022,Wednesday,4,05:10,3/9/2022,05:20,604,6,"180 JACKSON ST NE
ATL, GA 30312
UNITED STATES",23H,LARCENY-NON VEHICLE,Sweet Auburn,M,33.759317,-84.374433
220730412,3/14/2022,3/12/2022,Saturday,7,23:00,3/13/2022,00:00,501,5,"401 17TH ST NW
ATL, GA 30363
UNITED STATES",23F,LARCENY-FROM VEHICLE,Atlantic Station,E,33.790437,-84.402156
220730420,3/15/2022,3/12/2022,Saturday,7,00:00,3/13/2022,12:00,506,5,"750 ECHO ST NW
ATL, GA 30318
UNITED STATES",23D,LARCENY-NON VEHICLE,English Avenue,L,33.77484,-84.410524
220730426,3/14/2022,3/14/2022,Monday,2,08:00,3/14/2022,08:30,612,6,"542 MORELAND AVE SE
ADK, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Atlanta,W,33.739308,-84.348956
220730477,3/14/2022,3/13/2022,Sunday,1,23:00,3/14/2022,08:00,602,6,"299 N HIGHLAND AVE NE
ATL, GA 30307
UNITED STATES",23G,LARCENY-FROM VEHICLE,Inman Park,N,33.761978,-84.358464
220730485,3/14/2022,3/14/2022,Monday,2,08:40,3/14/2022,10:47,205,2,"914 COLLIER RD NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Wildwood (NPU-C),C,33.809239,-84.416324
220730485,3/14/2022,3/14/2022,Monday,2,08:40,3/14/2022,10:47,205,2,"914 COLLIER RD NW
ATL, GA 30318
UNITED STATES",220,BURGLARY,Wildwood (NPU-C),C,33.809239,-84.416324
220730488,3/14/2022,3/14/2022,Monday,2,04:30,3/14/2022,10:42,505,5,"625 PIEDMONT AVE NE
ATL, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Midtown,E,33.771529,-84.381435
220730496,3/14/2022,3/13/2022,Sunday,1,23:00,3/14/2022,09:23,310,3,"2499 LINDA LN SE
ATL, GA 30315
UNITED STATES",220,BURGLARY,Browns Mill Park,Z,33.686008,-84.382598
220730509,3/14/2022,3/13/2022,Sunday,1,21:45,3/14/2022,09:00,303,3,"464 WINDSOR ST SW
ATLANTA, GA 30312
UNITED STATES",240,AUTO THEFT,Mechanicsville,V,33.742599,-84.397826
220730585,3/14/2022,3/10/2022,Thursday,5,14:00,3/11/2022,09:00,305,3,"112 PARK AVE SE
ATLANTA, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,South Atlanta,Y,33.711803,-84.386523
220730635,3/14/2022,3/4/2022,Friday,6,12:00,3/7/2022,12:00,112,1,"2798 PEEK RD NW
ATLANTA, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Collier Heights,I,33.776116,-84.477997
220730684,3/14/2022,3/13/2022,Sunday,1,23:00,3/14/2022,11:00,210,2,"925 CANTERBURY RD NE
ATL, GA 30324
UNITED STATES",240,AUTO THEFT,Pine Hills,B,33.825072,-84.358043
